

29.89,9.32,0.66,4.63,7.60,6.11,-3.84,7.60,6.11,-3.84,0.95,0.33,-0.05,0.16,-0.59,-0.80,-0.29,0.74,-0.61,-0.29,0.74,-0.61,0.0006373,1

29.92,9.23,0.43,4.78,7.38,6.39,-3.74,7.38,6.39,-3.74,0.95,0.33,-0.06,0.16,-0.58,-0.81,-0.30,0.75,-0.60,-0.30,0.75,-0.60,0.0013849,1

29.96,9.25,0.82,4.57,7.46,6.09,-3.93,7.46,6.09,-3.93,0.94,0.34,-0.06,0.16,-0.58,-0.81,-0.31,0.75,-0.59,-0.31,0.75,-0.59,0.0008671,1

29.99,9.10,0.41,4.85,7.14,6.55,-3.71,7.14,6.55,-3.71,0.94,0.34,-0.06,0.16,-0.57,-0.82,-0.31,0.76,-0.58,-0.31,0.76,-0.58,0.0007543,1

30.03,9.11,0.37,4.45,7.25,6.35,-3.35,7.25,6.35,-3.35,0.94,0.35,-0.05,0.16,-0.56,-0.83,-0.31,0.76,-0.58,-0.31,0.76,-0.58,0.0009178,1

30.06,9.34,0.13,4.19,7.49,6.44,-2.88,7.49,6.44,-2.88,0.94,0.35,-0.04,0.17,-0.54,-0.83,-0.31,0.77,-0.57,-0.31,0.77,-0.57,0.0014198,1

30.10,9.02,-0.23,4.57,6.99,6.89,-2.67,6.99,6.89,-2.67,0.94,0.36,-0.03,0.17,-0.53,-0.84,-0.32,0.77,-0.56,-0.32,0.77,-0.56,0.0012241,1

30.14,9.05,-0.12,4.28,7.10,6.68,-2.46,7.10,6.68,-2.46,0.94,0.36,-0.02,0.18,-0.52,-0.84,-0.32,0.78,-0.55,-0.32,0.78,-0.55,0.0013512,1

30.17,9.16,-0.70,4.33,7.06,7.13,-1.87,7.06,7.13,-1.87,0.93,0.37,-0.01,0.19,-0.51,-0.85,-0.32,0.78,-0.54,-0.32,0.78,-0.54,0.0012263,1

30.21,9.04,-0.98,4.33,6.84,7.30,-1.50,6.84,7.30,-1.50,0.93,0.37,-0.01,0.19,-0.49,-0.86,-0.32,0.79,-0.53,-0.32,0.79,-0.53,0.0023489,1

30.24,9.26,-0.73,4.46,7.02,7.43,-1.65,7.02,7.43,-1.65,0.93,0.38,0.00,0.19,-0.48,-0.87,-0.33,0.80,-0.51,-0.33,0.80,-0.51,0.0017978,1

30.28,9.20,-0.78,4.28,6.98,7.35,-1.37,6.98,7.35,-1.37,0.93,0.39,0.01,0.20,-0.46,-0.87,-0.33,0.81,-0.50,-0.33,0.81,-0.50,0.0017465,1

30.31,9.25,-0.47,4.36,7.00,7.39,-1.47,7.00,7.39,-1.47,0.92,0.39,0.03,0.21,-0.44,-0.88,-0.33,0.81,-0.49,-0.33,0.81,-0.49,0.0036478,1

30.35,9.75,-0.73,4.56,7.26,7.99,-1.02,7.26,7.99,-1.02,0.92,0.41,0.05,0.23,-0.42,-0.89,-0.33,0.82,-0.48,-0.33,0.82,-0.48,0.0059316,1

30.39,10.39,-1.22,4.43,7.65,8.46,-0.09,7.65,8.46,-0.09,0.91,0.42,0.08,0.26,-0.39,-0.89,-0.34,0.83,-0.46,-0.34,0.83,-0.46,0.0078354,1

30.42,10.75,-1.35,4.57,7.76,8.90,0.47,7.76,8.90,0.47,0.90,0.43,0.12,0.29,-0.36,-0.90,-0.34,0.84,-0.44,-0.34,0.84,-0.44,0.0106135,1

30.46,11.56,-1.41,3.65,8.62,8.59,1.58,8.62,8.59,1.58,0.89,0.44,0.16,0.31,-0.32,-0.90,-0.34,0.85,-0.42,-0.34,0.85,-0.42,0.0132636,1

30.49,12.33,-0.53,5.34,8.79,10.22,0.95,8.79,10.22,0.95,0.88,0.45,0.21,0.35,-0.27,-0.91,-0.35,0.86,-0.39,-0.35,0.86,-0.39,0.0196270,1

30.53,14.41,-0.01,5.72,10.32,11.55,1.73,10.32,11.55,1.73,0.86,0.45,0.26,0.38,-0.20,-0.91,-0.36,0.87,-0.34,-0.36,0.87,-0.34,0.0294178,1

30.56,14.47,-0.68,5.68,9.57,11.88,3.42,9.57,11.88,3.42,0.84,0.47,0.30,0.39,-0.11,-0.92,-0.40,0.88,-0.27,-0.40,0.88,-0.27,0.0506536,1

30.60,12.46,-0.50,5.75,7.39,11.12,3.53,7.39,11.12,3.53,0.81,0.48,0.36,0.43,-0.04,-0.91,-0.42,0.88,-0.24,-0.42,0.88,-0.24,0.0343323,1

30.64,7.47,1.05,3.95,4.54,7.17,1.10,4.54,7.17,1.10,0.79,0.50,0.38,0.43,0.01,-0.91,-0.45,0.87,-0.20,-0.45,0.87,-0.20,0.0178966,1

30.67,3.14,0.03,2.62,1.20,3.85,0.80,1.20,3.85,0.80,0.78,0.50,0.39,0.41,0.07,-0.92,-0.48,0.87,-0.15,-0.48,0.87,-0.15,0.0164788,1

30.71,4.62,-1.67,1.45,2.23,3.45,3.11,2.23,3.45,3.11,0.78,0.51,0.38,0.38,0.10,-0.93,-0.51,0.86,-0.12,-0.51,0.86,-0.12,0.0120053,1

30.74,3.69,3.12,-1.07,4.54,1.27,-1.60,4.54,1.27,-1.60,0.79,0.52,0.33,0.34,0.08,-0.94,-0.52,0.85,-0.11,-0.52,0.85,-0.11,0.0119838,1

30.78,5.32,1.68,-0.64,5.15,2.31,-0.08,5.15,2.31,-0.08,0.81,0.53,0.27,0.31,0.02,-0.96,-0.51,0.85,-0.15,-0.51,0.85,-0.15,0.0332919,1

30.81,7.19,-0.70,0.83,5.40,4.56,1.83,5.40,4.56,1.83,0.83,0.53,0.19,0.27,-0.09,-0.97,-0.49,0.85,-0.22,-0.49,0.85,-0.22,0.0584673,1

30.85,8.43,-0.28,3.04,5.77,6.92,0.06,5.77,6.92,0.06,0.86,0.51,0.08,0.21,-0.21,-0.96,-0.47,0.84,-0.29,-0.47,0.84,-0.29,0.0673108,1

30.88,11.61,-1.84,4.30,8.05,9.66,-0.27,8.05,9.66,-0.27,0.88,0.48,-0.04,0.13,-0.33,-0.94,-0.46,0.82,-0.35,-0.46,0.82,-0.35,0.1014890,1

30.92,14.33,-4.31,4.97,10.53,11.84,-0.43,10.53,11.84,-0.43,0.90,0.42,-0.17,0.03,-0.43,-0.91,-0.45,0.81,-0.40,-0.45,0.81,-0.40,0.1231370,1

30.96,13.94,-2.84,5.15,10.47,10.41,-3.63,10.47,10.41,-3.63,0.90,0.35,-0.28,-0.07,-0.51,-0.87,-0.44,0.79,-0.43,-0.44,0.79,-0.43,0.1021512,1

30.99,13.86,-2.81,5.59,10.21,9.96,-5.48,10.21,9.96,-5.48,0.89,0.29,-0.38,-0.16,-0.57,-0.82,-0.45,0.78,-0.45,-0.45,0.78,-0.45,0.0950496,1

31.03,13.40,-2.49,4.31,10.22,7.91,-6.28,10.22,7.91,-6.28,0.86,0.23,-0.46,-0.24,-0.61,-0.77,-0.45,0.76,-0.47,-0.45,0.76,-0.47,0.0737018,1

31.07,10.57,-3.98,5.22,7.70,8.47,-5.03,7.70,8.47,-5.03,0.84,0.19,-0.51,-0.30,-0.63,-0.72,-0.46,0.76,-0.48,-0.46,0.76,-0.48,0.0287970,1

31.10,10.32,-5.54,4.17,8.49,8.52,-3.40,8.49,8.52,-3.40,0.84,0.18,-0.53,-0.32,-0.63,-0.72,-0.46,0.76,-0.47,-0.46,0.76,-0.47,0.0025645,1

31.14,9.96,-3.92,3.35,8.03,6.97,-3.74,8.03,6.97,-3.74,0.84,0.20,-0.51,-0.29,-0.62,-0.74,-0.46,0.76,-0.46,-0.46,0.76,-0.46,0.0040871,1

31.17,10.77,-0.39,5.68,6.58,7.06,-7.55,6.58,7.06,-7.55,0.85,0.24,-0.48,-0.25,-0.62,-0.75,-0.47,0.75,-0.47,-0.47,0.75,-0.47,0.0135986,1

31.21,9.50,6.19,3.10,5.36,0.99,-10.52,5.36,0.99,-10.52,0.86,0.27,-0.45,-0.20,-0.62,-0.76,-0.49,0.74,-0.48,-0.49,0.74,-0.48,0.0120786,1

31.24,12.45,1.37,2.11,9.42,4.43,-7.40,9.42,4.43,-7.40,0.86,0.30,-0.43,-0.18,-0.61,-0.78,-0.49,0.74,-0.47,-0.49,0.74,-0.47,0.0078572,1

31.28,10.33,1.31,4.30,6.53,5.81,-7.23,6.53,5.81,-7.23,0.86,0.33,-0.40,-0.14,-0.60,-0.80,-0.50,0.73,-0.47,-0.50,0.73,-0.47,0.0100366,1

31.32,9.62,0.72,4.36,5.96,6.22,-6.25,5.96,6.22,-6.25,0.86,0.36,-0.38,-0.11,-0.59,-0.81,-0.51,0.73,-0.46,-0.51,0.73,-0.46,0.0072785,1

31.35,9.70,0.05,3.65,6.50,6.32,-5.13,6.50,6.32,-5.13,0.86,0.37,-0.36,-0.10,-0.56,-0.83,-0.51,0.75,-0.44,-0.51,0.75,-0.44,0.0099427,1

31.39,9.19,2.24,3.52,5.92,5.03,-6.54,5.92,5.03,-6.54,0.86,0.39,-0.34,-0.10,-0.53,-0.85,-0.51,0.76,-0.42,-0.51,0.76,-0.42,0.0047493,1

31.42,9.13,1.18,4.27,5.59,6.32,-5.74,5.59,6.32,-5.74,0.86,0.40,-0.33,-0.08,-0.52,-0.86,-0.51,0.76,-0.41,-0.51,0.76,-0.41,0.0037673,1

31.46,9.31,0.51,4.31,5.78,6.92,-5.04,5.78,6.92,-5.04,0.86,0.41,-0.31,-0.07,-0.50,-0.87,-0.51,0.77,-0.39,-0.51,0.77,-0.39,0.0034428,1

31.50,9.30,1.00,4.16,5.81,6.69,-5.24,5.81,6.69,-5.24,0.86,0.42,-0.30,-0.07,-0.48,-0.88,-0.51,0.77,-0.38,-0.51,0.77,-0.38,0.0027372,1

31.53,9.02,0.66,4.01,5.66,6.74,-4.64,5.66,6.74,-4.64,0.86,0.43,-0.29,-0.07,-0.46,-0.90,-0.51,0.78,-0.36,-0.51,0.78,-0.36,0.0032181,1

31.57,9.22,0.42,3.97,5.85,7.00,-4.32,5.85,7.00,-4.32,0.86,0.44,-0.28,-0.07,-0.44,-0.91,-0.52,0.79,-0.34,-0.52,0.79,-0.34,0.0024529,1

31.60,8.94,0.36,5.09,5.08,7.87,-4.41,5.08,7.87,-4.41,0.86,0.44,-0.27,-0.07,-0.42,-0.91,-0.51,0.80,-0.33,-0.51,0.80,-0.33,0.0020767,1

31.64,9.10,0.38,4.37,5.65,7.38,-4.07,5.65,7.38,-4.07,0.87,0.44,-0.26,-0.06,-0.41,-0.92,-0.51,0.81,-0.32,-0.51,0.81,-0.32,0.0018837,1

31.68,9.78,-0.18,2.71,7.15,6.60,-3.07,7.15,6.60,-3.07,0.87,0.44,-0.25,-0.06,-0.39,-0.93,-0.50,0.81,-0.31,-0.50,0.81,-0.31,0.0014911,1

31.71,9.21,-0.09,4.34,5.84,7.68,-3.39,5.84,7.68,-3.39,0.87,0.45,-0.24,-0.06,-0.38,-0.93,-0.50,0.82,-0.30,-0.50,0.82,-0.30,0.0013258,1

31.75,8.96,0.20,4.25,5.69,7.45,-3.41,5.69,7.45,-3.41,0.87,0.45,-0.22,-0.06,-0.36,-0.94,-0.50,0.82,-0.29,-0.50,0.82,-0.29,0.0020430,1

31.78,9.33,0.66,3.99,6.17,7.30,-3.62,6.17,7.30,-3.62,0.87,0.45,-0.20,-0.04,-0.34,-0.95,-0.49,0.83,-0.28,-0.49,0.83,-0.28,0.0033620,1

31.82,9.48,-0.00,4.18,6.30,7.82,-2.75,6.30,7.82,-2.75,0.88,0.46,-0.17,-0.01,-0.33,-0.95,-0.49,0.83,-0.28,-0.49,0.83,-0.28,0.0060483,1

31.86,9.86,-0.74,3.65,6.93,7.85,-1.59,6.93,7.85,-1.59,0.88,0.46,-0.13,0.02,-0.30,-0.96,-0.48,0.84,-0.27,-0.48,0.84,-0.27,0.0076618,1

31.89,10.16,-0.46,4.41,6.86,8.63,-1.65,6.86,8.63,-1.65,0.88,0.47,-0.09,0.05,-0.28,-0.97,-0.48,0.84,-0.27,-0.48,0.84,-0.27,0.0100032,1

31.93,10.47,-1.32,4.06,7.24,8.76,-0.18,7.24,8.76,-0.18,0.88,0.48,-0.04,0.09,-0.25,-0.97,-0.47,0.85,-0.26,-0.47,0.85,-0.26,0.0139325,1

31.97,11.48,-1.07,4.76,7.80,9.81,0.05,7.80,9.81,0.05,0.88,0.48,0.01,0.13,-0.21,-0.98,-0.46,0.86,-0.24,-0.46,0.86,-0.24,0.0176706,1

32.00,12.64,-0.82,4.44,8.99,10.02,0.75,8.99,10.02,0.75,0.88,0.48,0.07,0.17,-0.16,-0.98,-0.45,0.87,-0.22,-0.45,0.87,-0.22,0.0222824,1

32.04,14.55,0.31,6.00,10.15,12.13,0.50,10.15,12.13,0.50,0.88,0.47,0.13,0.21,-0.11,-0.98,-0.45,0.88,-0.19,-0.45,0.88,-0.19,0.0249527,1

32.07,15.14,0.42,6.43,10.41,12.76,1.60,10.41,12.76,1.60,0.87,0.47,0.19,0.23,-0.03,-0.98,-0.45,0.89,-0.14,-0.45,0.89,-0.14,0.0346061,1

32.11,12.97,-1.66,6.11,7.92,11.35,4.37,7.92,11.35,4.37,0.86,0.46,0.26,0.27,0.03,-0.97,-0.45,0.89,-0.10,-0.45,0.89,-0.10,0.0348076,1

32.14,8.30,0.42,4.02,5.34,7.37,1.77,5.34,7.37,1.77,0.85,0.45,0.30,0.31,0.06,-0.96,-0.45,0.89,-0.08,-0.45,0.89,-0.08,0.0123557,1

32.18,5.38,-2.84,2.07,2.67,3.95,4.38,2.67,3.95,4.38,0.84,0.44,0.33,0.33,0.10,-0.95,-0.45,0.90,-0.06,-0.45,0.90,-0.06,0.0095771,1

32.21,4.35,3.34,0.54,4.54,2.65,-1.76,4.54,2.65,-1.76,0.85,0.43,0.33,0.32,0.09,-0.95,-0.43,0.90,-0.06,-0.43,0.90,-0.06,0.0014826,1

32.25,4.45,1.99,0.80,4.16,2.65,-0.57,4.16,2.65,-0.57,0.86,0.42,0.32,0.33,0.03,-0.95,-0.40,0.91,-0.11,-0.40,0.91,-0.11,0.0209044,1

32.28,5.40,0.89,2.35,4.17,4.29,0.21,4.17,4.29,0.21,0.88,0.41,0.28,0.33,-0.07,-0.95,-0.36,0.92,-0.19,-0.36,0.92,-0.19,0.0576996,1

32.32,5.75,-0.58,2.73,4.10,4.83,1.08,4.10,4.83,1.08,0.90,0.39,0.22,0.31,-0.17,-0.94,-0.33,0.91,-0.27,-0.33,0.91,-0.27,0.0655585,1

32.35,7.67,-0.16,2.42,6.37,4.96,0.42,6.37,4.96,0.42,0.93,0.36,0.14,0.24,-0.26,-0.94,-0.30,0.90,-0.33,-0.30,0.90,-0.33,0.0711406,1

32.39,9.34,-0.78,2.70,8.08,5.55,-0.02,8.08,5.55,-0.02,0.96,0.31,0.02,0.13,-0.34,-0.94,-0.28,0.89,-0.36,-0.28,0.89,-0.36,0.0980869,1

32.42,13.16,-1.81,3.13,11.92,6.71,-1.03,11.92,6.71,-1.03,0.97,0.24,-0.11,-0.00,-0.41,-0.92,-0.27,0.89,-0.39,-0.27,0.89,-0.39,0.1309225,1

32.46,16.63,-2.65,4.47,15.16,7.97,-3.71,15.16,7.97,-3.71,0.96,0.17,-0.25,-0.15,-0.46,-0.88,-0.26,0.87,-0.42,-0.26,0.87,-0.42,0.1464463,1

32.49,16.67,-2.98,4.58,15.11,7.07,-5.74,15.11,7.07,-5.74,0.93,0.10,-0.37,-0.27,-0.51,-0.83,-0.26,0.86,-0.44,-0.26,0.86,-0.44,0.1218675,1

32.53,13.77,-5.46,5.76,12.92,8.19,-4.61,12.92,8.19,-4.61,0.89,0.03,-0.46,-0.38,-0.51,-0.78,-0.26,0.86,-0.44,-0.26,0.86,-0.44,0.0742110,1

32.57,11.08,-8.29,5.34,12.14,8.55,-1.34,12.14,8.55,-1.34,0.87,-0.00,-0.51,-0.45,-0.46,-0.77,-0.23,0.89,-0.40,-0.23,0.89,-0.40,0.0547912,1

32.60,10.05,-5.73,3.53,10.69,5.47,-1.89,10.69,5.47,-1.89,0.87,-0.02,-0.51,-0.46,-0.42,-0.79,-0.20,0.91,-0.37,-0.20,0.91,-0.37,0.0112545,1

32.64,8.62,-5.57,3.85,9.33,5.78,-1.00,9.33,5.78,-1.00,0.88,-0.00,-0.48,-0.44,-0.41,-0.81,-0.19,0.92,-0.36,-0.19,0.92,-0.36,0.0084516,1

32.67,8.10,9.37,7.18,1.75,3.27,-13.94,1.75,3.27,-13.94,0.89,0.02,-0.47,-0.43,-0.38,-0.83,-0.20,0.93,-0.33,-0.20,0.93,-0.33,0.0071388,1

32.71,16.72,-0.94,4.66,14.52,5.45,-8.10,14.52,5.45,-8.10,0.90,0.05,-0.44,-0.40,-0.37,-0.85,-0.20,0.93,-0.32,-0.20,0.93,-0.32,0.0096286,1

32.75,10.71,0.80,3.45,8.83,3.72,-6.10,8.83,3.72,-6.10,0.92,0.07,-0.41,-0.35,-0.36,-0.87,-0.21,0.93,-0.30,-0.21,0.93,-0.30,0.0138743,1

32.78,9.11,-0.28,5.67,7.39,6.28,-4.75,7.39,6.28,-4.75,0.93,0.09,-0.37,-0.31,-0.35,-0.89,-0.21,0.94,-0.29,-0.21,0.94,-0.29,0.0126571,1

32.82,9.55,-0.31,4.08,8.30,4.93,-3.99,8.30,4.93,-3.99,0.94,0.10,-0.34,-0.29,-0.31,-0.91,-0.19,0.95,-0.26,-0.19,0.95,-0.26,0.0129752,1

32.85,9.33,1.39,3.87,7.75,4.31,-5.17,7.75,4.31,-5.17,0.95,0.11,-0.32,-0.27,-0.29,-0.93,-0.19,0.96,-0.24,-0.19,0.96,-0.24,0.0058627,1

32.89,9.10,0.90,4.64,7.58,5.26,-4.61,7.58,5.26,-4.61,0.95,0.12,-0.30,-0.25,-0.27,-0.94,-0.19,0.96,-0.23,-0.19,0.96,-0.23,0.0033146,1

32.93,9.34,0.22,4.01,8.14,4.95,-3.70,8.14,4.95,-3.70,0.96,0.12,-0.29,-0.25,-0.25,-0.94,-0.18,0.97,-0.21,-0.18,0.97,-0.21,0.0040553,1

32.96,8.81,0.28,4.41,7.58,5.32,-3.54,7.58,5.32,-3.54,0.96,0.13,-0.28,-0.24,-0.23,-0.95,-0.18,0.97,-0.19,-0.18,0.97,-0.19,0.0020931,1

33.00,8.91,0.06,4.73,7.70,5.72,-3.32,7.70,5.72,-3.32,0.96,0.13,-0.27,-0.24,-0.22,-0.95,-0.18,0.97,-0.18,-0.18,0.97,-0.18,0.0012617,1

33.03,9.33,0.41,4.09,8.16,5.09,-3.55,8.16,5.09,-3.55,0.96,0.13,-0.27,-0.24,-0.20,-0.96,-0.17,0.98,-0.16,-0.17,0.98,-0.16,0.0013724,1

33.07,8.91,0.21,4.68,7.74,5.68,-3.21,7.74,5.68,-3.21,0.96,0.13,-0.26,-0.23,-0.19,-0.96,-0.17,0.98,-0.15,-0.17,0.98,-0.15,0.0013949,1

33.11,9.38,0.89,4.11,8.18,5.10,-3.73,8.18,5.10,-3.73,0.97,0.13,-0.25,-0.23,-0.17,-0.97,-0.16,0.98,-0.13,-0.16,0.98,-0.13,0.0027024,1

33.14,9.38,1.21,4.74,8.11,5.70,-3.86,8.11,5.70,-3.86,0.97,0.13,-0.23,-0.20,-0.15,-0.98,-0.16,0.98,-0.12,-0.16,0.98,-0.12,0.0042945,1

33.18,9.31,-0.06,3.91,8.53,5.07,-2.17,8.53,5.07,-2.17,0.98,0.13,-0.20,-0.18,-0.13,-0.98,-0.15,0.99,-0.11,-0.15,0.99,-0.11,0.0063188,1

33.21,9.55,-0.40,4.15,8.86,5.39,-1.51,8.86,5.39,-1.51,0.98,0.13,-0.16,-0.14,-0.12,-0.99,-0.15,0.99,-0.10,-0.15,0.99,-0.10,0.0086522,1

33.25,9.88,-0.23,4.62,9.19,5.85,-1.29,9.19,5.85,-1.29,0.99,0.13,-0.11,-0.10,-0.11,-1.00,-0.14,0.99,-0.09,-0.14,0.99,-0.09,0.0124013,1

33.29,10.77,-1.23,4.04,10.27,5.46,0.25,10.27,5.46,0.25,1.00,0.12,-0.06,-0.05,-0.09,-1.00,-0.13,0.99,-0.09,-0.13,0.99,-0.09,0.0145629,1

33.32,10.75,-1.18,4.54,10.18,5.90,0.81,10.18,5.90,0.81,1.00,0.12,-0.00,0.01,-0.07,-1.01,-0.12,0.99,-0.07,-0.12,0.99,-0.07,0.0178396,1

33.36,12.55,-1.10,5.08,11.89,6.54,1.57,11.89,6.54,1.57,1.00,0.11,0.05,0.06,-0.04,-1.01,-0.11,1.00,-0.05,-0.11,1.00,-0.05,0.0232074,1

33.39,15.88,0.45,4.44,15.37,6.06,1.39,15.37,6.06,1.39,0.99,0.10,0.12,0.12,0.00,-1.00,-0.10,1.00,-0.00,-0.10,1.00,-0.00,0.0305346,1

33.43,16.38,1.78,4.96,15.97,6.50,1.44,15.97,6.50,1.44,0.98,0.09,0.18,0.18,0.06,-0.99,-0.10,1.00,0.04,-0.10,1.00,0.04,0.0372476,1

33.46,13.89,-0.81,5.30,12.74,6.31,4.70,12.74,6.31,4.70,0.97,0.08,0.25,0.25,0.09,-0.97,-0.10,1.00,0.07,-0.10,1.00,0.07,0.0346605,1

33.50,7.89,0.78,3.96,7.39,4.55,2.01,7.39,4.55,2.01,0.95,0.07,0.31,0.30,0.10,-0.96,-0.09,1.00,0.08,-0.09,1.00,0.08,0.0192733,1

33.53,4.19,-3.71,3.16,2.36,2.98,5.25,2.36,2.98,5.25,0.94,0.05,0.36,0.35,0.11,-0.94,-0.09,1.00,0.09,-0.09,1.00,0.09,0.0140397,1

33.57,3.86,1.80,1.96,4.09,2.35,-0.10,4.09,2.35,-0.10,0.94,0.04,0.36,0.35,0.13,-0.94,-0.09,1.00,0.11,-0.09,1.00,0.11,0.0031963,1

33.60,2.56,1.50,0.66,2.86,0.94,-0.51,2.86,0.94,-0.51,0.95,0.03,0.33,0.32,0.13,-0.95,-0.07,1.00,0.11,-0.07,1.00,0.11,0.0062040,1

33.64,3.73,1.01,1.00,3.84,1.18,0.13,3.84,1.18,0.13,0.97,0.02,0.27,0.27,0.09,-0.97,-0.05,1.00,0.08,-0.05,1.00,0.08,0.0240229,1

33.67,5.50,0.74,2.24,5.53,2.33,0.41,5.53,2.33,0.41,0.99,0.01,0.20,0.20,0.03,-0.99,-0.01,1.00,0.03,-0.01,1.00,0.03,0.0574053,1

33.71,7.00,0.07,3.49,7.05,3.45,0.44,7.05,3.45,0.44,1.00,-0.01,0.10,0.10,-0.06,-1.00,0.01,1.00,-0.06,0.01,1.00,-0.06,0.0956725,1

33.74,8.91,-0.53,5.22,9.13,4.96,-0.28,9.13,4.96,-0.28,1.00,-0.03,-0.02,-0.02,-0.12,-1.00,0.03,1.00,-0.12,0.03,1.00,-0.12,0.1102856,1

33.78,12.18,-1.47,6.62,12.58,5.99,-1.60,12.58,5.99,-1.60,0.99,-0.06,-0.17,-0.17,-0.15,-0.98,0.04,0.99,-0.16,0.04,0.99,-0.16,0.1305198,1

33.81,16.14,-3.25,7.85,16.70,6.78,-3.38,16.70,6.78,-3.38,0.95,-0.09,-0.33,-0.33,-0.13,-0.94,0.04,0.99,-0.15,0.04,0.99,-0.15,0.1767153,1

33.85,15.68,-6.21,6.11,16.98,5.49,-2.66,16.98,5.49,-2.66,0.89,-0.09,-0.46,-0.47,-0.12,-0.88,0.02,0.99,-0.15,0.02,0.99,-0.15,0.1229614,1

33.89,13.27,-4.69,3.93,13.72,3.36,-4.09,13.72,3.36,-4.09,0.84,-0.09,-0.55,-0.56,-0.13,-0.83,-0.00,0.99,-0.16,-0.00,0.99,-0.16,0.0649092,1

33.92,11.68,-8.41,4.02,14.37,4.32,-0.84,14.37,4.32,-0.84,0.81,-0.08,-0.59,-0.59,-0.15,-0.80,-0.02,0.99,-0.17,-0.02,0.99,-0.17,0.0133154,1

33.96,10.51,-8.01,3.31,13.12,3.94,-0.13,13.12,3.94,-0.13,0.83,-0.07,-0.57,-0.57,-0.17,-0.81,-0.04,0.99,-0.18,-0.04,0.99,-0.18,0.0059717,1

33.99,11.03,-5.75,5.76,12.07,6.32,-2.08,12.07,6.32,-2.08,0.85,-0.04,-0.53,-0.53,-0.19,-0.84,-0.06,0.99,-0.18,-0.06,0.99,-0.18,0.0195171,1

34.03,13.95,-1.91,-0.04,13.26,-0.00,-5.00,13.26,-0.00,-5.00,0.89,-0.02,-0.48,-0.47,-0.19,-0.87,-0.07,0.99,-0.18,-0.07,0.99,-0.18,0.0227005,1

34.07,11.17,1.09,3.35,9.40,3.07,-6.43,9.40,3.07,-6.43,0.91,-0.00,-0.44,-0.43,-0.19,-0.89,-0.08,0.99,-0.17,-0.08,0.99,-0.17,0.0149461,1

34.10,10.80,-2.57,5.97,10.45,6.59,-2.84,10.45,6.59,-2.84,0.93,0.02,-0.39,-0.38,-0.18,-0.91,-0.09,0.99,-0.16,-0.09,0.99,-0.16,0.0151666,1

34.14,8.95,0.18,3.66,8.05,3.85,-3.89,8.05,3.85,-3.89,0.94,0.03,-0.36,-0.35,-0.16,-0.93,-0.08,0.99,-0.13,-0.08,0.99,-0.13,0.0210805,1

34.17,9.65,1.73,3.09,8.32,3.19,-5.26,8.32,3.19,-5.26,0.95,0.03,-0.34,-0.34,-0.12,-0.94,-0.07,1.00,-0.10,-0.07,1.00,-0.10,0.0078877,1

34.21,9.10,0.93,4.06,8.11,4.30,-4.15,8.11,4.30,-4.15,0.95,0.04,-0.32,-0.31,-0.11,-0.95,-0.07,1.00,-0.09,-0.07,1.00,-0.09,0.0046578,1

34.25,9.36,0.01,4.48,8.67,4.88,-3.16,8.67,4.88,-3.16,0.96,0.04,-0.30,-0.30,-0.09,-0.96,-0.07,1.00,-0.07,-0.07,1.00,-0.07,0.0039011,1

34.28,9.51,0.64,4.42,8.69,4.82,-3.60,8.69,4.82,-3.60,0.96,0.05,-0.29,-0.28,-0.07,-0.97,-0.07,1.00,-0.06,-0.07,1.00,-0.06,0.0027369,1

34.32,9.03,0.00,3.94,8.49,4.39,-2.65,8.49,4.39,-2.65,0.97,0.05,-0.28,-0.27,-0.06,-0.97,-0.06,1.00,-0.04,-0.06,1.00,-0.04,0.0026066,1

34.35,8.89,0.14,4.44,8.32,4.89,-2.61,8.32,4.89,-2.61,0.97,0.05,-0.27,-0.26,-0.04,-0.97,-0.06,1.00,-0.03,-0.06,1.00,-0.03,0.0010947,1

34.39,9.16,0.02,3.90,8.68,4.36,-2.41,8.68,4.36,-2.41,0.97,0.05,-0.25,-0.25,-0.03,-0.98,-0.05,1.00,-0.01,-0.05,1.00,-0.01,0.0013522,1

34.43,9.16,-0.36,4.30,8.79,4.77,-1.91,8.79,4.77,-1.91,0.97,0.05,-0.24,-0.24,-0.02,-0.98,-0.05,1.00,-0.01,-0.05,1.00,-0.01,0.0010940,1

34.46,9.26,-0.34,4.17,8.92,4.64,-1.84,8.92,4.64,-1.84,0.98,0.05,-0.24,-0.23,-0.01,-0.98,-0.05,1.00,0.00,-0.05,1.00,0.00,0.0009725,1

34.50,9.19,-0.11,4.09,8.85,4.54,-1.90,8.85,4.54,-1.90,0.98,0.05,-0.22,-0.22,0.00,-0.98,-0.04,1.00,0.01,-0.04,1.00,0.01,0.0013511,1

34.53,9.36,0.09,3.83,9.04,4.26,-1.92,9.04,4.26,-1.92,0.98,0.04,-0.20,-0.20,0.01,-0.99,-0.04,1.00,0.02,-0.04,1.00,0.02,0.0027868,1

34.57,9.25,0.09,4.40,8.98,4.79,-1.60,8.98,4.79,-1.60,0.99,0.04,-0.17,-0.17,0.01,-0.99,-0.04,1.00,0.02,-0.04,1.00,0.02,0.0050603,1

